city,x,y,before,after,mask,split
Hardoi,18880,3068,D:\CV\images\before\Hardoi_2018-07-04_before_18880_3068.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_3068.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_3068.tif,test
Hardoi,18880,3304,D:\CV\images\before\Hardoi_2018-07-04_before_18880_3304.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_3304.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_3304.tif,test
Hardoi,18880,3540,D:\CV\images\before\Hardoi_2018-07-04_before_18880_3540.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_3540.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_3540.tif,test
Hardoi,18880,3776,D:\CV\images\before\Hardoi_2018-07-04_before_18880_3776.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_3776.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_3776.tif,test
Hardoi,18880,4012,D:\CV\images\before\Hardoi_2018-07-04_before_18880_4012.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_4012.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_4012.tif,test
Hardoi,18880,4248,D:\CV\images\before\Hardoi_2018-07-04_before_18880_4248.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_4248.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_4248.tif,test
Hardoi,18880,4484,D:\CV\images\before\Hardoi_2018-07-04_before_18880_4484.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_4484.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_4484.tif,test
Hardoi,18880,5192,D:\CV\images\before\Hardoi_2018-07-04_before_18880_5192.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_5192.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_5192.tif,val
Hardoi,18880,5428,D:\CV\images\before\Hardoi_2018-07-04_before_18880_5428.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_5428.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_5428.tif,val
Hardoi,18880,5664,D:\CV\images\before\Hardoi_2018-07-04_before_18880_5664.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_5664.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_5664.tif,val
Hardoi,18880,5900,D:\CV\images\before\Hardoi_2018-07-04_before_18880_5900.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_5900.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_5900.tif,val
Hardoi,18880,6136,D:\CV\images\before\Hardoi_2018-07-04_before_18880_6136.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_6136.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_6136.tif,val
Hardoi,18880,6372,D:\CV\images\before\Hardoi_2018-07-04_before_18880_6372.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_6372.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_6372.tif,val
Hardoi,18880,6608,D:\CV\images\before\Hardoi_2018-07-04_before_18880_6608.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_6608.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_6608.tif,val
Hardoi,18880,6844,D:\CV\images\before\Hardoi_2018-07-04_before_18880_6844.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_6844.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_6844.tif,val
Hardoi,18880,7080,D:\CV\images\before\Hardoi_2018-07-04_before_18880_7080.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_7080.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_7080.tif,val
Hardoi,18880,7316,D:\CV\images\before\Hardoi_2018-07-04_before_18880_7316.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_7316.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_7316.tif,val
Hardoi,18880,7552,D:\CV\images\before\Hardoi_2018-07-04_before_18880_7552.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_7552.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_7552.tif,val
Hardoi,18880,7788,D:\CV\images\before\Hardoi_2018-07-04_before_18880_7788.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_7788.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_7788.tif,val
Hardoi,18880,8732,D:\CV\images\before\Hardoi_2018-07-04_before_18880_8732.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_8732.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_8732.tif,val
Hardoi,18880,8968,D:\CV\images\before\Hardoi_2018-07-04_before_18880_8968.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_8968.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_8968.tif,val
Hardoi,18880,9204,D:\CV\images\before\Hardoi_2018-07-04_before_18880_9204.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_9204.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_9204.tif,val
Hardoi,18880,10148,D:\CV\images\before\Hardoi_2018-07-04_before_18880_10148.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_10148.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_10148.tif,train
Hardoi,18880,10384,D:\CV\images\before\Hardoi_2018-07-04_before_18880_10384.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_10384.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_10384.tif,train
Hardoi,18880,10620,D:\CV\images\before\Hardoi_2018-07-04_before_18880_10620.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_10620.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_10620.tif,train
Hardoi,18880,10856,D:\CV\images\before\Hardoi_2018-07-04_before_18880_10856.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_10856.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_10856.tif,train
Hardoi,18880,11092,D:\CV\images\before\Hardoi_2018-07-04_before_18880_11092.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_11092.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_11092.tif,train
Hardoi,18880,11328,D:\CV\images\before\Hardoi_2018-07-04_before_18880_11328.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_11328.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_11328.tif,train
Hardoi,18880,11564,D:\CV\images\before\Hardoi_2018-07-04_before_18880_11564.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_11564.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_11564.tif,train
Hardoi,18880,11800,D:\CV\images\before\Hardoi_2018-07-04_before_18880_11800.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_11800.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_11800.tif,train
Hardoi,18880,12036,D:\CV\images\before\Hardoi_2018-07-04_before_18880_12036.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_12036.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_12036.tif,train
Hardoi,18880,12272,D:\CV\images\before\Hardoi_2018-07-04_before_18880_12272.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_12272.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_12272.tif,train
Hardoi,18880,12508,D:\CV\images\before\Hardoi_2018-07-04_before_18880_12508.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_12508.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_12508.tif,train
Hardoi,18880,12744,D:\CV\images\before\Hardoi_2018-07-04_before_18880_12744.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_12744.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_12744.tif,train
Hardoi,18880,12980,D:\CV\images\before\Hardoi_2018-07-04_before_18880_12980.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_12980.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_12980.tif,train
Hardoi,18880,13216,D:\CV\images\before\Hardoi_2018-07-04_before_18880_13216.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_13216.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_13216.tif,train
Hardoi,18880,13452,D:\CV\images\before\Hardoi_2018-07-04_before_18880_13452.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_13452.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_13452.tif,train
Hardoi,18880,13688,D:\CV\images\before\Hardoi_2018-07-04_before_18880_13688.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_13688.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_13688.tif,train
Hardoi,18880,13924,D:\CV\images\before\Hardoi_2018-07-04_before_18880_13924.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_13924.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_13924.tif,train
Hardoi,18880,14160,D:\CV\images\before\Hardoi_2018-07-04_before_18880_14160.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_14160.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_14160.tif,train
Hardoi,18880,14396,D:\CV\images\before\Hardoi_2018-07-04_before_18880_14396.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_14396.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_14396.tif,train
Hardoi,18880,14632,D:\CV\images\before\Hardoi_2018-07-04_before_18880_14632.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_14632.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_14632.tif,train
Hardoi,18880,14868,D:\CV\images\before\Hardoi_2018-07-04_before_18880_14868.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_14868.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_14868.tif,train
Hardoi,18880,15104,D:\CV\images\before\Hardoi_2018-07-04_before_18880_15104.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_15104.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_15104.tif,train
Hardoi,18880,15340,D:\CV\images\before\Hardoi_2018-07-04_before_18880_15340.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_15340.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_15340.tif,train
Hardoi,18880,15576,D:\CV\images\before\Hardoi_2018-07-04_before_18880_15576.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_15576.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_15576.tif,train
Hardoi,18880,15812,D:\CV\images\before\Hardoi_2018-07-04_before_18880_15812.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_15812.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_15812.tif,train
Hardoi,18880,16048,D:\CV\images\before\Hardoi_2018-07-04_before_18880_16048.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_16048.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_16048.tif,train
Hardoi,18880,16284,D:\CV\images\before\Hardoi_2018-07-04_before_18880_16284.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_16284.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_16284.tif,train
Hardoi,18880,16520,D:\CV\images\before\Hardoi_2018-07-04_before_18880_16520.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_16520.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_16520.tif,train
Hardoi,18880,16756,D:\CV\images\before\Hardoi_2018-07-04_before_18880_16756.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_16756.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_16756.tif,train
Hardoi,18880,16992,D:\CV\images\before\Hardoi_2018-07-04_before_18880_16992.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_16992.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_16992.tif,train
Hardoi,18880,17228,D:\CV\images\before\Hardoi_2018-07-04_before_18880_17228.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_17228.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_17228.tif,train
Hardoi,18880,17464,D:\CV\images\before\Hardoi_2018-07-04_before_18880_17464.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_17464.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_17464.tif,train
Hardoi,18880,17700,D:\CV\images\before\Hardoi_2018-07-04_before_18880_17700.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_17700.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_17700.tif,train
Hardoi,18880,17936,D:\CV\images\before\Hardoi_2018-07-04_before_18880_17936.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_17936.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_17936.tif,train
Hardoi,18880,18172,D:\CV\images\before\Hardoi_2018-07-04_before_18880_18172.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_18172.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_18172.tif,train
Hardoi,18880,18408,D:\CV\images\before\Hardoi_2018-07-04_before_18880_18408.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_18408.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_18408.tif,train
Hardoi,18880,18644,D:\CV\images\before\Hardoi_2018-07-04_before_18880_18644.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_18644.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_18644.tif,train
Hardoi,18880,18880,D:\CV\images\before\Hardoi_2018-07-04_before_18880_18880.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_18880.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_18880.tif,train
Hardoi,18880,19116,D:\CV\images\before\Hardoi_2018-07-04_before_18880_19116.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_19116.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_19116.tif,train
Hardoi,18880,19352,D:\CV\images\before\Hardoi_2018-07-04_before_18880_19352.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_19352.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_19352.tif,train
Hardoi,18880,19588,D:\CV\images\before\Hardoi_2018-07-04_before_18880_19588.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_19588.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_19588.tif,train
Hardoi,18880,19824,D:\CV\images\before\Hardoi_2018-07-04_before_18880_19824.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_19824.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_19824.tif,train
Hardoi,18880,20060,D:\CV\images\before\Hardoi_2018-07-04_before_18880_20060.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_20060.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_20060.tif,train
Hardoi,18880,20296,D:\CV\images\before\Hardoi_2018-07-04_before_18880_20296.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_20296.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_20296.tif,train
Hardoi,18880,20532,D:\CV\images\before\Hardoi_2018-07-04_before_18880_20532.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_20532.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_20532.tif,train
Hardoi,18880,20768,D:\CV\images\before\Hardoi_2018-07-04_before_18880_20768.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_20768.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_20768.tif,train
Hardoi,18880,21476,D:\CV\images\before\Hardoi_2018-07-04_before_18880_21476.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_21476.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_21476.tif,train
Hardoi,18880,21712,D:\CV\images\before\Hardoi_2018-07-04_before_18880_21712.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_21712.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_21712.tif,train
Hardoi,18880,21948,D:\CV\images\before\Hardoi_2018-07-04_before_18880_21948.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_21948.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_21948.tif,train
Hardoi,18880,22184,D:\CV\images\before\Hardoi_2018-07-04_before_18880_22184.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_22184.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_22184.tif,train
Hardoi,18880,22420,D:\CV\images\before\Hardoi_2018-07-04_before_18880_22420.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_22420.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_22420.tif,train
Hardoi,18880,22656,D:\CV\images\before\Hardoi_2018-07-04_before_18880_22656.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_22656.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_22656.tif,train
Hardoi,18880,22892,D:\CV\images\before\Hardoi_2018-07-04_before_18880_22892.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_22892.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_22892.tif,train
Hardoi,18880,23128,D:\CV\images\before\Hardoi_2018-07-04_before_18880_23128.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_23128.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_23128.tif,train
Hardoi,18880,23364,D:\CV\images\before\Hardoi_2018-07-04_before_18880_23364.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_23364.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_23364.tif,train
Hardoi,18880,23600,D:\CV\images\before\Hardoi_2018-07-04_before_18880_23600.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_23600.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_23600.tif,train
Hardoi,18880,23836,D:\CV\images\before\Hardoi_2018-07-04_before_18880_23836.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_23836.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_23836.tif,train
Hardoi,18880,24072,D:\CV\images\before\Hardoi_2018-07-04_before_18880_24072.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_24072.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_24072.tif,train
Hardoi,18880,24308,D:\CV\images\before\Hardoi_2018-07-04_before_18880_24308.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_24308.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_24308.tif,train
Hardoi,18880,24544,D:\CV\images\before\Hardoi_2018-07-04_before_18880_24544.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_24544.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_24544.tif,train
Hardoi,18880,24780,D:\CV\images\before\Hardoi_2018-07-04_before_18880_24780.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_24780.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_24780.tif,train
Hardoi,18880,25016,D:\CV\images\before\Hardoi_2018-07-04_before_18880_25016.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_25016.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_25016.tif,train
Hardoi,18880,25252,D:\CV\images\before\Hardoi_2018-07-04_before_18880_25252.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_25252.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_25252.tif,train
Hardoi,18880,25488,D:\CV\images\before\Hardoi_2018-07-04_before_18880_25488.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_25488.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_25488.tif,train
Hardoi,18880,25724,D:\CV\images\before\Hardoi_2018-07-04_before_18880_25724.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_25724.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_25724.tif,train
Hardoi,18880,25960,D:\CV\images\before\Hardoi_2018-07-04_before_18880_25960.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_25960.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_25960.tif,train
Hardoi,18880,26196,D:\CV\images\before\Hardoi_2018-07-04_before_18880_26196.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_26196.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_26196.tif,train
Hardoi,18880,26432,D:\CV\images\before\Hardoi_2018-07-04_before_18880_26432.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_26432.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_26432.tif,train
Hardoi,18880,26668,D:\CV\images\before\Hardoi_2018-07-04_before_18880_26668.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_26668.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_26668.tif,train
Hardoi,18880,26904,D:\CV\images\before\Hardoi_2018-07-04_before_18880_26904.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_26904.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_26904.tif,train
Hardoi,18880,27140,D:\CV\images\before\Hardoi_2018-07-04_before_18880_27140.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_27140.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_27140.tif,train
Hardoi,18880,27376,D:\CV\images\before\Hardoi_2018-07-04_before_18880_27376.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_27376.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_27376.tif,train
Hardoi,18880,27612,D:\CV\images\before\Hardoi_2018-07-04_before_18880_27612.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_27612.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_27612.tif,train
Hardoi,18880,27848,D:\CV\images\before\Hardoi_2018-07-04_before_18880_27848.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_27848.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_27848.tif,train
Hardoi,18880,28084,D:\CV\images\before\Hardoi_2018-07-04_before_18880_28084.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_28084.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_28084.tif,train
Hardoi,18880,28320,D:\CV\images\before\Hardoi_2018-07-04_before_18880_28320.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_28320.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_28320.tif,train
Hardoi,18880,28556,D:\CV\images\before\Hardoi_2018-07-04_before_18880_28556.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_28556.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_28556.tif,train
Hardoi,18880,28792,D:\CV\images\before\Hardoi_2018-07-04_before_18880_28792.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_28792.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_28792.tif,train
Hardoi,18880,29028,D:\CV\images\before\Hardoi_2018-07-04_before_18880_29028.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_29028.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_29028.tif,train
Hardoi,18880,29264,D:\CV\images\before\Hardoi_2018-07-04_before_18880_29264.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_29264.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_29264.tif,train
Hardoi,18880,29500,D:\CV\images\before\Hardoi_2018-07-04_before_18880_29500.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_29500.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_29500.tif,train
Hardoi,18880,29736,D:\CV\images\before\Hardoi_2018-07-04_before_18880_29736.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_29736.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_29736.tif,train
Hardoi,18880,29972,D:\CV\images\before\Hardoi_2018-07-04_before_18880_29972.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_29972.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_29972.tif,train
Hardoi,18880,30208,D:\CV\images\before\Hardoi_2018-07-04_before_18880_30208.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_30208.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_30208.tif,train
Hardoi,18880,30444,D:\CV\images\before\Hardoi_2018-07-04_before_18880_30444.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_30444.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_30444.tif,train
Hardoi,18880,30680,D:\CV\images\before\Hardoi_2018-07-04_before_18880_30680.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_30680.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_30680.tif,train
Hardoi,18880,30916,D:\CV\images\before\Hardoi_2018-07-04_before_18880_30916.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_30916.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_30916.tif,train
Hardoi,18880,31152,D:\CV\images\before\Hardoi_2018-07-04_before_18880_31152.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_31152.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_31152.tif,train
Hardoi,18880,31388,D:\CV\images\before\Hardoi_2018-07-04_before_18880_31388.tif,D:\CV\images\after\Hardoi_2018-09-02_after_18880_31388.tif,D:\CV\masks\Hardoi_2018-07-04_mask_18880_31388.tif,train
Hardoi,19116,0,D:\CV\images\before\Hardoi_2018-07-04_before_19116_0.tif,D:\CV\images\after\Hardoi_2018-09-02_after_19116_0.tif,D:\CV\masks\Hardoi_2018-07-04_mask_19116_0.tif,test
Hardoi,19116,236,D:\CV\images\before\Hardoi_2018-07-04_before_19116_236.tif,D:\CV\images\after\Hardoi_2018-09-02_after_19116_236.tif,D:\CV\masks\Hardoi_2018-07-04_mask_19116_236.tif,test
Hardoi,19116,472,D:\CV\images\before\Hardoi_2018-07-04_before_19116_472.tif,D:\CV\images\after\Hardoi_2018-09-02_after_19116_472.tif,D:\CV\masks\Hardoi_2018-07-04_mask_19116_472.tif,test
Hardoi,19116,708,D:\CV\images\before\Hardoi_2018-07-04_before_19116_708.tif,D:\CV\images\after\Hardoi_2018-09-02_after_19116_708.tif,D:\CV\masks\Hardoi_2018-07-04_mask_19116_708.tif,test
Hardoi,19116,944,D:\CV\images\before\Hardoi_2018-07-04_before_19116_944.tif,D:\CV\images\after\Hardoi_2018-09-02_after_19116_944.tif,D:\CV\masks\Hardoi_2018-07-04_mask_19116_944.tif,test
Hardoi,19116,1180,D:\CV\images\before\Hardoi_2018-07-04_before_19116_1180.tif,D:\CV\images\after\Hardoi_2018-09-02_after_19116_1180.tif,D:\CV\masks\Hardoi_2018-07-04_mask_19116_1180.tif,test
Hardoi,19116,1416,D:\CV\images\before\Hardoi_2018-07-04_before_19116_1416.tif,D:\CV\images\after\Hardoi_2018-09-02_after_19116_1416.tif,D:\CV\masks\Hardoi_2018-07-04_mask_19116_1416.tif,test
Hardoi,19116,1652,D:\CV\images\before\Hardoi_2018-07-04_before_19116_1652.tif,D:\CV\images\after\Hardoi_2018-09-02_after_19116_1652.tif,D:\CV\masks\Hardoi_2018-07-04_mask_19116_1652.tif,test
Hardoi,19116,1888,D:\CV\images\before\Hardoi_2018-07-04_before_19116_1888.tif,D:\CV\images\after\Hardoi_2018-09-02_after_19116_1888.tif,D:\CV\masks\Hardoi_2018-07-04_mask_19116_1888.tif,test
